arrival_time,packet_size
1675781188951,-113
1675781188969,241
1675781188971,-257
1675781188979,225
1675781188986,-65
1675781188987,65
1675781188999,241
1675781189057,-65
1675781189065,1361
1675781189065,1361
1675781189065,1361
1675781189065,1361
1675781189066,1361
1675781189066,1361
1675781189068,-65
1675781189068,1361
1675781189068,1361
1675781189070,65
1675781189071,-65
1675781189075,1361
1675781189075,1361
1675781189076,1361
1675781189078,-65
1675781189079,1361
1675781189081,1361
1675781189081,1361
1675781189082,1361
1675781189082,1361
1675781189082,65
1675781189082,-65
1675781189084,-65
1675781189089,1361
1675781189089,1361
1675781189089,1361
1675781189089,1361
1675781189089,1361
1675781189090,1361
1675781189090,1361
1675781189090,1361
1675781189092,-65
1675781189092,-65
1675781189096,65
1675781189100,-65
1675781189109,1361
1675781189109,1361
1675781189109,1361
1675781189109,1361
1675781189109,1361
1675781189109,1361
1675781189109,1361
1675781189109,1361
1675781189114,65
1675781189115,-65
1675781189118,-65
1675781189125,-65
1675781189132,1361
1675781189133,1361
1675781189133,1361
1675781189133,1361
1675781189133,1361
1675781189133,1361
1675781189133,1361
1675781189133,1361
1675781189138,-65
1675781189138,-65
1675781189139,65
1675781189141,-65
1675781189145,1361
1675781189145,1361
1675781189145,1361
1675781189145,1361
1675781189145,1361
1675781189145,1361
1675781189146,1361
1675781189146,1361
1675781189148,-65
1675781189149,65
1675781189150,-65
1675781189155,-65
1675781189155,1361
1675781189155,1361
1675781189155,1361
1675781189156,1361
1675781189159,1361
1675781189159,1361
1675781189159,1361
1675781189160,1361
1675781189163,65
1675781189165,-65
1675781189167,-65
1675781189174,-65
1675781189179,1361
1675781189179,1361
1675781189179,1361
1675781189179,1361
1675781189179,1361
1675781189179,1361
1675781189181,1361
1675781189181,1361
1675781189181,65
1675781189182,-65
1675781189182,-65
1675781189188,-65
1675781189191,1361
1675781189194,65
1675781189200,-65
1675781189223,-65
1675781189232,1361
1675781189232,1361
1675781189232,1361
1675781189232,1361
1675781189232,1361
1675781189234,-65
1675781189235,65
1675781189241,1361
1675781189241,1361
1675781189241,1361
1675781189242,1361
1675781189242,1361
1675781189242,-65
1675781189247,-65
1675781189248,65
1675781189250,-65
1675781189258,-65
1675781189258,1361
1675781189258,1361
1675781189258,1361
1675781189259,1361
1675781189259,1361
1675781189265,65
1675781189267,-65
1675781189267,-65
1675781189268,1361
1675781189268,1361
1675781189268,1361
1675781189268,1361
1675781189268,1361
1675781189270,65
1675781189274,1361
1675781189274,1361
1675781189274,1361
1675781189274,1361
1675781189274,1361
1675781189278,65
1675781189279,-65
1675781189280,-65
1675781189283,-65
1675781189289,1361
1675781189289,1361
1675781189289,1361
1675781189289,1361
1675781189289,1361
1675781189294,65
1675781189296,-65
1675781189301,-65
1675781189302,-65
1675781189304,1361
1675781189305,1361
1675781189305,1361
1675781189305,1361
1675781189305,1361
1675781189307,65
1675781189311,-65
1675781189311,1361
1675781189311,1361
1675781189311,1361
1675781189311,1361
1675781189311,1361
1675781189314,65
1675781189321,-65
1675781189324,-65
1675781189332,1361
1675781189332,1361
1675781189332,1361
1675781189332,1361
1675781189332,1361
1675781189337,65
1675781189339,-65
1675781189343,-65
1675781189347,1361
1675781189347,1361
1675781189347,1361
1675781189347,1361
1675781189347,1361
1675781189349,-65
1675781189352,65
1675781189356,-65
1675781189360,1361
1675781189360,1361
1675781189360,1361
1675781189360,1361
1675781189360,1361
1675781189362,-65
1675781189365,65
1675781189368,1361
1675781189369,-65
1675781189370,1361
1675781189370,1361
1675781189370,1361
1675781189370,1361
1675781189376,65
1675781189376,-65
1675781189382,-65
1675781189388,1361
1675781189388,1361
1675781189388,1361
1675781189388,1361
1675781189395,-65
1675781189397,65
1675781189417,-65
