arrival_time,packet_size
1675774965116,-60
1675774965123,52
1675774965124,-40
1675774965124,-1480
1675774965125,-254
1675774965132,40
1675774965132,40
1675774965137,1480
1675774965137,1480
1675774965137,1480
1675774965137,46
1675774965137,1480
1675774965137,1480
1675774965137,1480
1675774965137,1480
1675774965137,1480
1675774965137,1480
1675774965139,-40
1675774965139,-40
1675774965139,-40
1675774965140,-40
1675774965140,-40
1675774965140,-40
1675774965140,-40
1675774965140,-40
1675774965141,-40
1675774965141,-40
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965147,1480
1675774965148,1480
1675774965148,1480
1675774965148,1480
1675774965148,1480
1675774965150,-40
1675774965150,-40
1675774965150,-40
1675774965150,-40
1675774965150,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965152,-40
1675774965153,-40
1675774965153,-40
1675774965157,1480
1675774965157,1480
1675774965157,1480
1675774965157,1480
1675774965157,1480
1675774965157,1480
1675774965157,1480
1675774965157,1480
1675774965157,1480
1675774965157,1480
1675774965159,1480
1675774965159,1480
1675774965159,1480
1675774965159,1480
1675774965159,1480
1675774965159,1480
1675774965159,1480
1675774965159,-40
1675774965159,-40
1675774965159,-40
1675774965159,-40
1675774965159,-40
1675774965160,-40
1675774965160,-40
1675774965160,-40
1675774965160,-40
1675774965160,-40
1675774965161,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,1480
1675774965162,-40
1675774965162,-40
1675774965162,-40
1675774965162,-40
1675774965162,-40
1675774965162,-40
1675774965162,-40
1675774965163,-40
1675774965164,-40
1675774965164,-40
1675774965164,-40
1675774965165,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,-40
1675774965166,1480
1675774965166,1480
1675774965167,1480
1675774965167,1480
1675774965167,1480
1675774965167,1480
1675774965167,1480
1675774965167,1480
1675774965167,1480
1675774965167,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965168,1480
1675774965169,1480
1675774965169,1480
1675774965169,1480
1675774965169,1480
1675774965169,1480
1675774965169,-40
1675774965169,-40
1675774965169,-40
1675774965169,-40
1675774965169,-40
1675774965169,-40
1675774965169,-40
1675774965169,-40
1675774965169,-40
1675774965169,-40
1675774965170,1480
1675774965170,1480
1675774965170,1480
1675774965170,1480
1675774965170,1480
1675774965170,1480
1675774965171,1480
1675774965171,1480
1675774965171,1480
1675774965171,1480
1675774965171,1480
1675774965171,1480
1675774965172,1480
1675774965172,1480
1675774965172,1480
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,1480
1675774965173,1480
1675774965173,1480
1675774965173,1480
1675774965173,1480
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965173,-40
1675774965174,-40
1675774965175,-40
1675774965175,-40
1675774965175,-40
1675774965175,-40
1675774965175,-40
1675774965175,-40
1675774965175,1480
1675774965175,1480
1675774965175,1480
1675774965175,1480
1675774965175,1480
1675774965175,1480
1675774965175,1480
1675774965175,891
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774965177,-40
1675774976292,-40
