arrival_time,packet_size
1675779408671,-60
1675779408674,52
1675779408675,-40
1675779408676,-297
1675779408679,40
1675779408680,1243
1675779408681,-40
1675779408720,-302
1675779408726,1480
1675779408726,111
1675779408727,-40
1675779408977,-302
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,487
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,1480
1675779408997,344
1675779409001,-40
1675779409001,-40
1675779409001,-40
1675779409001,-40
1675779409003,-40
1675779409003,-40
1675779409003,-40
1675779409003,-40
1675779409003,-40
1675779409003,-40
1675779409003,-40
1675779409003,-40
1675779409004,344
1675779409005,-52
1675779412260,-302
1675779412287,1480
1675779412287,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,1480
1675779412288,421
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779412291,-40
1675779416991,-274
