arrival_time,packet_size
1675781398405,-113
1675781398450,241
1675781398452,-241
1675781398482,209
1675781398486,65
1675781398490,-65
1675781398775,-65
1675781398792,-65
1675781398805,1361
1675781398806,-65
1675781398807,1361
1675781398807,1361
1675781398807,1361
1675781398810,65
1675781398814,-65
1675781398817,-65
1675781398823,1361
1675781398823,1361
1675781398823,1361
1675781398823,1361
1675781398825,65
1675781398826,-65
1675781398832,-65
1675781398834,1361
1675781398834,1361
1675781398835,1361
1675781398839,65
1675781398840,-65
1675781398842,1361
1675781398843,-65
1675781398845,1361
1675781398845,1361
1675781398846,1361
1675781398848,1361
1675781398850,65
1675781398850,-65
1675781398851,-65
1675781398858,1361
1675781398858,1361
1675781398858,1361
1675781398860,65
1675781398860,1361
1675781398865,-65
1675781398870,1361
1675781398870,1361
1675781398870,1361
1675781398870,1361
1675781398874,65
1675781398876,-65
1675781398880,1361
1675781398880,1361
1675781398880,1361
1675781398880,1361
1675781398882,65
1675781398886,-65
1675781398886,-65
1675781398888,-65
1675781398897,-65
1675781398902,1361
1675781398902,1361
1675781398903,1361
1675781398907,1361
1675781398908,65
1675781398909,-65
1675781398912,-65
1675781398915,1361
1675781398915,1361
1675781398916,1361
1675781398917,1361
1675781398919,65
1675781398923,-65
1675781398926,1361
1675781398926,1361
1675781398926,1361
1675781398926,1361
1675781398929,-65
1675781398930,65
1675781398932,-65
1675781398939,1361
1675781398939,1361
1675781398939,1361
1675781398939,1361
1675781398941,65
1675781398948,-65
1675781398948,-65
1675781398958,-65
1675781398960,1361
1675781398961,1361
1675781398962,1361
1675781398962,1361
1675781398967,65
1675781398972,-65
1675781398972,-65
1675781398976,1361
1675781398976,1361
1675781398976,1361
1675781398978,1361
1675781398983,65
1675781398984,-65
1675781398987,1361
1675781398987,1361
1675781398987,1361
1675781398987,1361
1675781398988,-65
1675781398990,65
1675781398992,-65
1675781398997,-65
1675781399000,1361
1675781399001,1361
1675781399001,1361
1675781399003,1361
1675781399006,65
1675781399007,-65
1675781399009,-65
1675781399013,1361
1675781399013,1361
1675781399013,1361
1675781399013,1361
1675781399017,65
1675781399019,1361
1675781399019,1361
1675781399019,1361
1675781399021,1361
1675781399025,65
1675781399026,-65
1675781399026,-65
1675781399027,-65
1675781399035,-65
1675781399035,1361
1675781399036,1361
1675781399036,1361
1675781399036,1361
1675781399039,65
1675781399049,-65
1675781399050,-65
1675781399054,-65
1675781399055,1361
1675781399055,1361
1675781399056,1361
1675781399056,1361
1675781399057,1361
1675781399057,1361
1675781399060,1361
1675781399060,65
1675781399060,1361
1675781399062,-65
1675781399069,-65
1675781399073,-65
1675781399077,1361
1675781399077,1361
1675781399078,1361
1675781399078,1361
1675781399082,65
1675781399082,1361
1675781399082,1361
1675781399082,1361
1675781399084,1361
1675781399086,-65
1675781399090,-65
1675781399091,-65
1675781399098,-65
1675781399102,1361
1675781399102,1361
1675781399102,1361
1675781399102,1361
1675781399106,65
1675781399113,-65
1675781399113,-65
1675781399119,1361
1675781399119,1361
1675781399119,1361
1675781399121,1361
1675781399121,-65
1675781399123,65
1675781399126,-65
1675781399127,1361
1675781399127,1361
1675781399127,1361
1675781399127,1361
1675781399131,65
1675781399136,-65
1675781399136,-65
1675781399142,1361
1675781399142,1361
1675781399142,1361
1675781399142,1361
1675781399146,65
1675781399152,-65
1675781399152,1361
1675781399152,1361
1675781399152,1361
1675781399152,1361
1675781399154,65
1675781399157,-65
1675781399161,-65
1675781399164,-65
1675781399165,1361
1675781399165,1361
1675781399165,1361
1675781399167,1361
1675781399170,65
1675781399177,-65
1675781399177,-65
1675781399180,1361
1675781399180,1361
1675781399180,1361
1675781399180,1361
1675781399183,-65
1675781399184,65
1675781399187,-65
1675781399189,1361
1675781399189,1361
1675781399189,1361
1675781399190,1361
1675781399195,65
1675781399197,-65
1675781399197,-65
1675781399213,1361
1675781399213,1361
1675781399213,1361
1675781399213,1361
1675781399213,65
1675781399214,1361
1675781399214,1361
1675781399214,1361
1675781399214,1361
1675781399215,65
1675781399219,-65
1675781399224,-65
1675781399225,1361
1675781399229,65
1675781399234,-65
1675781401455,-113
1675781401482,113
1675781402501,-65
1675781402528,65
1675781402532,65
1675781402535,-65
1675781403674,-65
