arrival_time,packet_size
1675775710493,-79
1675775710535,79
1675775710537,-40
1675775713059,-1480
1675775713059,-81
1675775713103,40
1675775713104,75
1675775713105,-40
1675775713149,999
1675775713151,-40
1675775713973,-1480
1675775713973,-1480
1675775713974,-1072
1675775714016,40
1675775714016,88
1675775714019,-40
1675775714029,509
1675775714031,-40
1675775714715,1480
1675775714715,1480
1675775714715,1480
1675775714715,1480
1675775714715,1480
1675775714715,1480
1675775714715,1480
1675775714715,1480
1675775714715,1480
1675775714715,1480
1675775714718,-40
1675775714718,-40
1675775714718,-40
1675775714718,-40
1675775714719,-40
1675775714719,-40
1675775714719,-40
1675775714719,-40
1675775714719,-40
1675775714719,-40
1675775714760,1480
1675775714760,1480
1675775714760,1480
1675775714760,1480
1675775714760,1480
1675775714760,1480
1675775714760,1480
1675775714760,1480
1675775714762,1480
1675775714762,1480
1675775714762,1480
1675775714762,1480
1675775714762,1480
1675775714762,1480
1675775714762,1480
1675775714762,1472
1675775714764,-40
1675775714764,-40
1675775714764,-40
1675775714764,-40
1675775714764,-40
1675775714764,-40
1675775714765,-40
1675775718491,-1480
