arrival_time,packet_size
1675775688291,1480
1675775688292,1480
1675775688292,1480
1675775688292,1480
1675775688292,1480
1675775688292,1480
1675775688292,142
1675775688292,83
1675775688293,-262
1675775688294,-52
1675775688294,-52
1675775688294,-52
1675775688300,1480
1675775688300,1480
1675775688300,1480
1675775688300,1480
1675775688300,1480
1675775688300,1480
1675775688300,695
1675775688300,83
1675775688301,1480
1675775688301,1480
1675775688301,1480
1675775688301,1480
1675775688301,71
1675775688301,83
1675775688302,-52
1675775688303,-52
1675775693604,-155
