arrival_time,packet_size
1673703085798,-153
1673703085800,189
1673703085803,-153
1673703085840,93
1673703086004,-189
1673703086007,-189
1673703086042,189
1673703086042,189
1673703086043,177
1673703086044,-93
1673703086045,177
1673703086046,-177
1673703086047,-177
1673703086083,93
1673703086086,189
1673703086090,-93
1673703086090,-1253
1673703086090,-1253
1673703086091,-1253
1673703086091,-1253
1673703086091,-1253
1673703086091,189
1673703086091,189
1673703086091,189
1673703086093,-93
1673703086094,-93
1673703086094,-93
1673703086133,93
1673703086133,93
1673703086135,-1253
1673703086135,-1253
1673703086135,-1253
1673703086136,-1253
1673703086136,-1253
1673703086136,-1253
1673703086136,-1253
1673703086136,-1253
1673703086176,93
1673703086176,93
1673703086179,-1253
1673703086179,-1253
1673703086179,-1253
1673703086179,-1253
1673703086181,93
1673703086181,93
1673703086181,-1253
1673703086181,-1253
1673703086181,-1253
1673703086181,-1253
1673703086184,-1253
1673703086184,-1253
1673703086184,-1253
1673703086184,-1253
1673703086185,-1253
1673703086185,-1253
1673703086224,93
1673703086224,93
1673703086224,93
1673703086224,93
1673703086224,93
1673703086225,93
1673703086225,97
1673703086225,97
1673703086225,93
1673703086227,-1253
1673703086227,-1253
1673703086227,-209
1673703086227,-1253
1673703086227,-1253
1673703086228,-1253
1673703086228,-1253
1673703086228,-1253
1673703086229,-1253
1673703086229,-1253
1673703086229,-1253
1673703086229,-1253
1673703086229,-1253
1673703086229,-1253
1673703086229,-1253
1673703086229,-1253
1673703086266,97
1673703086266,101
1673703086268,-1253
1673703086269,-1253
1673703086269,-1253
1673703086272,97
1673703086273,101
1673703086273,97
1673703086273,-1253
1673703086274,93
1673703086274,93
1673703086274,93
1673703086274,205
1673703086274,97
1673703086274,93
1673703086274,93
1673703086275,-1253
1673703086276,-1253
1673703086276,-1253
1673703086276,-1253
1673703086276,-1253
1673703086277,-1253
1673703086277,-1253
1673703086277,-93
1673703086277,-1253
1673703086277,-1253
1673703086277,-1253
1673703086278,-1253
1673703086278,-1253
1673703086308,93
1673703086310,-209
1673703086310,-1253
1673703086318,93
1673703086320,93
1673703086320,93
1673703086320,93
1673703086321,-1253
1673703086321,-1253
1673703086321,-1253
1673703086322,-1253
1673703086322,-1253
1673703086322,-1253
1673703086323,-1253
1673703086323,-1253
1673703086323,-1253
1673703086324,97
1673703086324,97
1673703086324,97
1673703086324,93
1673703086324,93
1673703086326,-1253
1673703086326,-1253
1673703086326,-1253
1673703086326,-1253
1673703086326,-1253
1673703086326,-1253
1673703086352,93
1673703086354,-1253
1673703086354,-1253
1673703086362,93
1673703086362,97
1673703086362,97
1673703086362,97
1673703086362,93
1673703086365,-1253
1673703086365,-553
1673703086365,-1253
1673703086365,-1253
1673703086365,-1253
1673703086365,-1253
1673703086365,-1253
1673703086366,-1253
1673703086366,97
1673703086366,93
1673703086366,93
1673703086366,93
1673703086368,93
1673703086368,-1253
1673703086368,-1253
1673703086369,-1253
1673703086369,-1253
1673703086369,-1253
1673703086369,-1253
1673703086370,-1253
1673703086370,-1253
1673703086393,93
1673703086394,-1253
1673703086395,-1253
1673703086406,97
1673703086407,93
1673703086407,97
1673703086407,93
1673703086407,93
1673703086407,189
1673703086409,-1253
1673703086409,-1253
1673703086409,-1253
1673703086410,-777
1673703086410,-1253
1673703086410,-1253
1673703086410,-1253
1673703086410,-1253
1673703086410,-93
1673703086412,93
1673703086412,93
1673703086412,93
1673703086412,93
1673703086413,-1253
1673703086414,-1253
1673703086414,-1253
1673703086414,-1253
1673703086414,-1253
1673703086414,-1253
1673703086414,-1253
1673703086414,-1253
1673703086432,93
1673703086434,-1253
1673703086434,-1253
1673703086451,97
1673703086451,97
1673703086451,93
1673703086455,-1253
1673703086455,-1253
1673703086455,-1253
1673703086455,-1253
1673703086457,93
1673703086457,161
1673703086457,93
1673703086458,93
1673703086458,161
1673703086458,93
1673703086458,93
1673703086458,93
1673703086459,-1253
1673703086459,-1253
1673703086459,-93
1673703086460,-1253
1673703086460,-1253
1673703086460,-1253
1673703086460,-1253
1673703086460,-1253
1673703086461,-93
1673703086461,-1253
1673703086461,-1253
1673703086461,-1253
1673703086461,-1253
1673703086461,-209
1673703086461,-1253
1673703086461,-1253
