arrival_time,packet_size
1673703100524,-124
1673703100572,-124
1673703100620,-124
1673703100668,-124
1673703100716,-124
1673703100765,-124
1673703100813,-124
1673703100861,-124
1673703100909,-124
1673703100957,-124
1673703101006,-124
1673703101055,-124
1673703101105,-124
1673703101153,-124
1673703101203,-124
1673703101250,-124
1673703101298,-124
1673703101347,-124
1673703101394,-124
1673703101444,-124
1673703101492,-124
1673703101543,-124
1673703101591,-124
1673703101640,-124
1673703101688,-124
1673703101737,-124
1673703101786,-124
1673703101834,-124
1673703101882,-124
1673703101930,-124
1673703101980,-124
1673703102028,-124
1673703102077,-124
1673703102126,-124
1673703102175,-124
1673703102223,-124
1673703102272,-124
1673703102321,-124
1673703102370,-124
1673703102421,-124
1673703102466,-124
1673703102515,-124
1673703102565,-124
1673703102612,-124
1673703102661,-124
1673703102710,-124
1673703102758,-124
1673703102807,-124
1673703102855,-124
1673703102904,-124
1673703102953,-124
1673703103000,-124
1673703103049,-124
1673703103097,-124
1673703103146,-124
1673703103194,-124
1673703103242,-124
1673703103291,-124
1673703103340,-124
1673703103390,-124
1673703103438,-124
1673703103488,-124
1673703103536,-124
1673703103584,-124
1673703103634,-124
1673703103682,-124
1673703103731,-124
1673703103781,-124
1673703103829,-124
1673703103879,-124
1673703103928,-124
1673703103978,-124
1673703104027,-124
1673703104075,-124
1673703104124,-124
1673703104173,-124
1673703104221,-124
1673703104270,-124
1673703104319,-124
1673703104368,-124
1673703104416,-124
1673703104465,-124
1673703104513,-124
1673703104562,-124
1673703104610,-124
1673703104659,-124
1673703104707,-124
1673703104757,-124
1673703104805,-124
1673703104855,-124
1673703104904,-124
1673703104954,-124
1673703105001,-124
1673703105049,-124
1673703105097,-124
1673703105146,-124
1673703105195,-124
1673703105243,-124
1673703105293,-124
1673703105341,-124
1673703105390,-124
1673703105438,-124
1673703105486,-124
