arrival_time,packet_size
1675774869168,-1244
1675774869171,-86
1675774869171,-484
1675774869184,1228
1675774869184,75
1675774869184,64
1675774869189,-144
1675774869189,-1244
1675774869189,-95
1675774869189,-89
1675774869189,-74
1675774869189,-77
1675774869202,361
1675774869203,63
1675774869205,-74
1675774869205,-101
1675774869218,63
1675774869384,717
1675774869412,-75
1675774869444,1460
1675774869444,1460
1675774869444,1460
1675774869444,256
1675774869444,1458
1675774869444,1458
1675774869444,1458
1675774869444,1458
1675774869444,1458
1675774869444,1458
1675774869444,1458
1675774869448,1458
1675774869451,1458
1675774869451,-75
1675774869454,-74
1675774869455,1458
1675774869458,1458
1675774869460,-74
1675774869462,1460
1675774869466,1460
1675774869466,1460
1675774869466,1460
1675774869467,1460
1675774869468,1460
1675774869468,1460
1675774869469,1460
1675774869469,1460
1675774869469,1460
1675774869469,1460
1675774869469,-74
1675774869471,-74
1675774869471,-74
1675774869472,386
1675774869492,1460
1675774869492,1460
1675774869492,198
1675774869492,1460
1675774869492,1460
1675774869493,1460
1675774869493,1460
1675774869493,1460
1675774869493,1460
1675774869495,-75
1675774869495,1460
1675774869495,1460
1675774869495,1460
1675774869495,1460
1675774869495,-75
1675774869497,1460
1675774869498,1460
1675774869498,1460
1675774869498,1460
1675774869499,1460
1675774869499,1460
1675774869500,1454
1675774869500,1460
1675774869500,-75
1675774869501,-74
1675774869501,1460
1675774869501,1460
1675774869501,1460
1675774869501,654
1675774869502,-74
1675774869505,-75
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,264
1675774869539,1458
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869539,1460
1675774869543,-76
1675774869543,1460
1675774869543,1460
1675774869543,1460
1675774869543,1460
1675774869543,1460
1675774869545,1460
1675774869545,1460
1675774869545,1460
1675774869545,1460
1675774869548,1460
1675774869548,1460
1675774869548,1460
1675774869548,1460
1675774869548,1460
1675774869548,-77
1675774869548,-77
1675774869549,1460
1675774869549,1460
1675774869549,1460
1675774869549,1460
1675774869551,1460
1675774869551,1460
1675774869551,1460
1675774869551,1458
1675774869553,1458
1675774869554,1458
1675774869554,1458
1675774869554,1458
1675774869554,-77
1675774869555,-76
1675774869555,1458
1675774869556,1458
1675774869556,1458
1675774869556,1458
1675774869557,1458
1675774869557,1460
1675774869557,1460
1675774869557,1460
1675774869557,1460
1675774869560,1460
1675774869560,1460
1675774869560,1460
1675774869560,1460
1675774869560,1460
1675774869560,1460
1675774869561,1460
1675774869561,1014
1675774869561,-76
1675774869569,-77
1675774869571,-76
1675774869586,1460
1675774869586,1460
1675774869586,198
1675774869586,1460
1675774869586,1460
1675774869586,1460
1675774869586,264
1675774869586,1460
1675774869586,1460
1675774869586,1460
1675774869586,1460
1675774869586,1460
1675774869586,396
1675774869586,1460
1675774869586,456
1675774869587,1460
1675774869587,1460
1675774869587,1460
1675774869587,1460
1675774869587,1460
1675774869587,1460
1675774869587,462
1675774869587,1458
1675774869587,1458
1675774869587,1458
1675774869587,1458
1675774869587,1458
1675774869587,1458
1675774869587,1458
1675774869588,-76
1675774869589,-76
1675774869590,1458
1675774869590,1458
1675774869590,1458
1675774869590,1458
1675774869590,1458
1675774869590,1460
1675774869590,1460
1675774869590,1460
1675774869590,1460
1675774869590,-76
1675774869592,1460
1675774869592,1460
1675774869592,1460
1675774869592,1460
1675774869592,1460
1675774869592,1460
1675774869592,1460
1675774869592,1458
1675774869592,1458
1675774869592,-76
1675774869592,-76
1675774869594,1458
1675774869594,1458
1675774869594,1458
1675774869594,1458
1675774869594,1458
1675774869594,1460
1675774869594,1460
1675774869594,1460
1675774869594,1460
1675774869594,-76
1675774869595,-76
1675774869595,-76
1675774869596,1460
1675774869596,1460
1675774869596,1460
1675774869596,1460
1675774869596,1460
1675774869596,1460
1675774869596,1460
1675774869596,1460
1675774869596,1460
1675774869597,1460
1675774869597,1460
1675774869599,-77
1675774869599,-76
1675774869601,1460
1675774869601,1460
1675774869601,1460
1675774869602,1460
1675774869602,1460
1675774869602,1460
1675774869602,1460
1675774869602,1460
1675774869602,1460
1675774869602,1460
1675774869602,1460
1675774869603,-76
1675774869604,1460
1675774869604,1460
1675774869604,1460
1675774869604,1460
1675774869604,1460
1675774869604,1460
1675774869604,1460
1675774869605,1460
1675774869605,1460
1675774869606,1460
1675774869606,1460
1675774869606,1460
1675774869606,1460
1675774869606,1460
1675774869606,1460
1675774869606,1460
1675774869606,-76
1675774869607,-76
1675774869608,1460
1675774869608,1460
1675774869608,1458
1675774869608,1458
1675774869608,1458
1675774869608,1458
1675774869608,1458
1675774869608,1458
1675774869608,1458
1675774869608,1460
1675774869608,1460
1675774869609,1460
1675774869609,1460
1675774869609,1460
1675774869609,1460
1675774869609,1460
1675774869609,1460
1675774869609,1460
1675774869609,1460
1675774869610,1460
1675774869610,1460
1675774869610,1460
1675774869610,1460
1675774869610,1460
1675774869610,-77
1675774869610,-76
1675774869611,-76
1675774869611,1460
1675774869611,1460
1675774869611,1460
1675774869611,902
1675774869612,-76
1675774869613,-77
1675774869614,-76
1675774869633,1458
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1118
1675774869634,1458
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1118
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1458
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869634,1460
1675774869636,1460
1675774869636,1460
1675774869636,1458
1675774869636,1458
1675774869636,1458
1675774869636,1458
1675774869636,1458
1675774869637,1458
1675774869637,1458
1675774869637,1458
1675774869637,1458
1675774869637,1458
1675774869637,1458
1675774869637,1458
1675774869637,1458
1675774869637,1460
1675774869637,1460
1675774869637,1460
1675774869637,1460
1675774869637,1460
1675774869637,1460
1675774869637,1460
1675774869637,1460
1675774869638,1460
1675774869638,1460
1675774869638,1460
1675774869638,1458
1675774869638,1458
1675774869638,1458
1675774869638,1458
1675774869638,1458
1675774869638,1458
1675774869639,1458
1675774869639,1458
1675774869639,1458
1675774869639,1458
1675774869639,1458
1675774869639,1458
1675774869639,1460
1675774869639,1460
1675774869639,1460
1675774869639,1460
1675774869639,1460
1675774869639,1460
1675774869639,1460
1675774869639,1460
1675774869640,1460
1675774869640,1460
1675774869640,1460
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1458
1675774869640,1460
1675774869640,1460
1675774869640,1460
1675774869640,1460
1675774869640,1460
1675774869640,1460
1675774869641,1460
1675774869641,-77
1675774869642,-76
1675774869643,1460
1675774869643,1460
1675774869643,1460
1675774869643,1460
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1458
1675774869643,1460
1675774869643,1460
1675774869643,1460
1675774869643,1460
1675774869643,1460
1675774869643,1460
1675774869643,1460
1675774869644,-77
1675774869645,-77
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,1460
1675774869646,845
1675774869646,-76
1675774869650,-77
1675774869732,1460
1675774869732,1460
1675774869732,198
1675774869732,1458
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1118
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,330
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,852
1675774869732,1458
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869732,1460
1675774869733,1460
1675774869733,1118
1675774869733,1458
1675774869733,1458
1675774869733,1458
1675774869733,1458
1675774869733,1458
1675774869733,1458
1675774869734,1458
1675774869734,1458
1675774869734,1458
1675774869734,1458
1675774869734,1458
1675774869734,1458
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1458
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1460
1675774869734,1458
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1458
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869737,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1458
1675774869740,1458
1675774869740,1458
1675774869740,1458
1675774869740,1458
1675774869740,1458
1675774869740,1458
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1460
1675774869740,1458
1675774869740,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1458
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869741,1460
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869742,1458
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869742,1460
1675774869743,1460
1675774869743,1460
1675774869743,1458
1675774869744,1458
1675774869744,1458
1675774869744,1458
1675774869744,1458
1675774869744,1458
1675774869744,1458
1675774869744,1458
1675774869744,1458
1675774869744,1458
1675774869744,1458
1675774869744,1458
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869744,1458
1675774869744,1460
1675774869744,1460
1675774869744,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1458
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869747,1460
1675774869748,-77
1675774869750,-77
1675774869760,1460
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869760,1458
1675774869761,1458
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1458
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869761,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1458
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1460
1675774869763,1458
1675774869763,1458
1675774869763,1458
1675774869763,1458
1675774869763,1458
1675774869763,1458
1675774869763,1458
1675774869763,1458
1675774869763,1458
1675774869763,1458
1675774869763,1458
1675774869765,1458
1675774869765,1458
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1458
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869765,1460
1675774869766,1460
1675774869766,1460
1675774869766,1460
1675774869766,1460
1675774869766,-77
1675774869767,1460
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1460
1675774869767,1460
1675774869767,1460
1675774869767,1460
1675774869767,1460
1675774869767,1460
1675774869767,1460
1675774869767,1460
1675774869767,1460
1675774869767,1460
1675774869767,1460
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869767,1458
1675774869768,-77
1675774869769,-77
1675774869770,1458
1675774869770,1458
1675774869770,1458
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,1460
1675774869770,343
1675774869770,-76
1675774869775,-77
1675774869777,-77
1675774910205,-441
