arrival_time,packet_size
1675773442275,-60
1675773442296,52
1675773442299,-40
1675773442310,-637
1675773442372,40
1675773442372,300
1675773442562,300
1675773442619,-40
1675773442620,-120
1675773442620,-52
1675773442705,40
1675773442706,-294
1675773442727,40
1675773442814,1480
1675773442814,624
1675773442864,624
1675773442994,-40
1675773442994,-40
1675773442994,-294
1675773442995,-52
1675773443037,40
1675773443041,1078
1675773443044,-40
1675773443072,-296
1675773443114,1480
1675773443115,1480
1675773443115,1480
1675773443115,1480
1675773443115,1480
1675773443115,1480
1675773443115,307
1675773443216,307
1675773443304,-40
1675773443304,-40
1675773443304,-40
1675773443304,-294
1675773443342,1239
1675773443344,-52
1675773443344,-40
1675773443364,-271
1675773443388,1447
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443388,1480
1675773443393,-40
1675773443393,-40
1675773443393,-40
1675773443393,-40
1675773443393,-40
1675773443393,-40
1675773443393,-40
1675773443422,1480
1675773443422,1480
1675773443422,1480
1675773443422,1480
1675773443422,1480
1675773443422,1480
1675773443422,622
1675773443522,-40
1675773443522,-40
1675773443522,-40
1675773443522,-40
1675773443522,-270
1675773443550,1480
1675773443550,1467
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,1480
1675773443550,974
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443552,-40
1675773443553,-40
1675773443554,-40
1675773443554,-40
1675773443554,-40
1675773443554,-40
1675773443554,-40
1675773443554,-40
1675773443843,-270
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,186
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443867,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443868,1480
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443876,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443877,-40
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,1480
1675773443898,902
1675773443899,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443900,-40
1675773443972,-270
1675773443994,1480
1675773443994,1480
1675773443994,1480
1675773443994,203
1675773443998,-40
1675773443998,-40
1675773443998,-40
1675773443998,-40
1675773444000,-270
1675773444046,1480
1675773444046,1480
1675773444046,1480
1675773444046,48
1675773444046,1480
1675773444046,312
1675773444081,312
1675773444250,-40
1675773444250,-40
1675773444250,-40
1675773444250,-270
1675773444250,-52
1675773444272,1480
1675773444272,1480
1675773444272,1480
1675773444272,1480
1675773444272,93
1675773444272,407
1675773444275,-40
1675773444275,-40
1675773444275,-40
1675773444275,-40
1675773444275,-40
1675773444275,-40
1675773444292,-270
1675773444314,1480
1675773444314,1468
1675773444314,817
1675773444316,-40
1675773444661,817
1675773444663,-52
1675773444727,-270
1675773444793,1480
1675773444793,1480
1675773444793,522
1675773444882,522
1675773445003,-40
1675773445003,-40
1675773445003,-40
1675773445003,-52
1675773445021,-270
1675773445044,1480
1675773445044,1480
1675773445044,1222
1675773445046,-40
1675773445395,1222
1675773445504,-52
1675773445630,-270
1675773445718,1480
1675773445718,1480
1675773445718,1480
1675773445718,692
1675773445854,692
1675773446149,-270
1675773446149,-40
1675773446149,-40
1675773446149,-40
1675773446149,-40
1675773446149,-52
1675773446197,1480
1675773446197,52
1675773446197,1480
1675773446197,1480
1675773446266,-52
1675773446266,-52
1675773446266,-52
1675773447617,-64
