arrival_time,packet_size
1675775096583,-1288
1675775096583,-1344
1675775096583,-238
1675775096589,67
1675775096589,67
1675775096633,110
1675775096633,110
1675775096637,-67
1675775096669,361
1675775096669,438
1675775096669,113
1675775096671,-67
1675775096674,-111
1675775096704,68
1675775098494,-1288
1675775098494,-652
1675775098495,-1344
1675775098495,-1232
1675775098495,-1344
1675775098495,-1232
1675775098495,-1288
1675775098495,-1214
1675775098502,67
1675775098504,67
1675775098504,67
1675775098504,67
1675775098546,110
1675775098548,110
1675775098548,110
1675775098548,110
1675775098550,-67
1675775098550,-67
1675775099102,362
1675775099108,123
1675775099108,1288
1675775099108,1288
1675775099108,1288
1675775099108,1288
1675775099109,1288
1675775099109,1288
1675775099109,1251
1675775099109,1288
1675775099109,1288
1675775099109,1288
1675775099109,1288
1675775099109,1288
1675775099109,1288
1675775099109,1251
1675775099109,1288
1675775099109,1288
1675775099109,1288
1675775099109,1288
1675775099109,1288
1675775099110,1288
1675775099110,1265
1675775099110,1288
1675775099110,1288
1675775099110,1267
1675775099113,-67
1675775099116,-111
1675775099117,-67
1675775099118,-111
1675775099124,67
1675775102945,-1344
