arrival_time,packet_size
1673708367089,1031
1673708367089,1480
1673708367089,1480
1673708367089,1480
1673708367089,1480
1673708367089,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367090,1480
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367091,1128
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367091,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367092,1480
1673708367093,1480
1673708367093,1480
1673708367093,1386
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367097,-40
1673708367098,-40
1673708367098,-40
1673708367098,-40
1673708367098,-40
1673708367098,-40
1673708367098,-40
1673708367098,-40
1673708367098,-40
1673708367099,-40
1673708367099,-40
1673708367099,-40
1673708367099,-40
1673708367099,-40
1673708367099,-40
1673708367099,-40
1673708367099,-40
1673708367100,-40
1673708367100,-40
1673708367100,-40
1673708367100,-40
1673708367100,-40
1673708368977,-796
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,1480
1673708368982,90
1673708368985,-40
1673708368985,-40
1673708368985,-40
1673708368985,-40
1673708368986,-40
1673708368986,-40
1673708368986,-40
1673708368986,-40
1673708368986,-40
1673708368986,-40
1673708368986,-40
1673708368986,-40
1673708368987,-40
1673708368987,-40
1673708368987,-40
1673708368987,-40
1673708368993,-796
1673708368998,1480
1673708368998,1480
1673708368998,1480
1673708368998,188
1673708368998,1480
1673708368998,1480
1673708368998,1480
1673708368998,1480
1673708368998,1480
1673708368998,1480
1673708368998,1480
1673708368999,1480
1673708368999,1480
1673708368999,1480
1673708368999,1480
1673708368999,1285
1673708369001,-40
1673708369001,-40
1673708369001,-40
1673708369001,-40
1673708369001,-40
1673708369002,-40
1673708369002,-40
1673708369002,-40
1673708369451,-813
1673708369462,1480
1673708369462,674
1673708369467,-40
1673708369471,-818
1673708369477,1480
1673708369477,1480
1673708369477,170
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1480
1673708369477,1128
1673708369477,1480
1673708369477,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1128
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1480
1673708369478,1128
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369479,1480
1673708369480,1480
1673708369480,1480
1673708369480,1480
1673708369480,1480
1673708369480,776
1673708369480,1480
1673708369480,1480
1673708369480,1480
1673708369480,1480
1673708369480,1480
1673708369480,1480
1673708369480,1480
1673708369480,1480
1673708369480,1480
1673708369481,-40
1673708369481,-40
1673708369481,-40
1673708369481,-40
1673708369481,-40
1673708369481,-40
1673708369481,-40
1673708369481,1480
1673708369481,1480
1673708369481,1480
1673708369482,1480
1673708369482,1480
1673708369482,1480
1673708369482,1480
1673708369482,1480
1673708369482,1480
