arrival_time,packet_size
1675781940579,-60
1675781940586,52
1675781940588,-40
1675781940591,-557
1675781940597,40
1675781940597,1480
1675781940597,1480
1675781940597,1256
1675781940597,282
1675781940599,-40
1675781940599,-40
1675781940599,-40
1675781940599,-40
1675781940610,-133
1675781940616,40
1675781940616,314
1675781940620,-318
1675781940632,40
1675781940632,1480
1675781940632,78
1675781940640,-40
1675781940647,78
1675781940648,-52
1675781944602,-71
1675781944602,-40
1675781944608,40
1675781944609,-40
