arrival_time,packet_size
1677635941444,-1500
1677635941444,-1500
1677635941446,-1500
1677635941446,-1500
1677635941446,-1500
1677635941446,-1500
1677635941446,-1500
1677635941446,-1500
1677635941448,-1500
1677635941448,-1500
1677635941448,-1500
1677635941448,-1500
1677635941450,-1500
1677635941450,-1500
1677635941450,-1500
1677635941450,-1500
1677635941451,482
1677635941453,52
1677635941453,52
1677635941454,52
1677635941454,52
1677635941454,52
1677635941455,-1500
1677635941455,-1500
1677635941455,-1500
1677635941455,-1500
1677635941455,-1500
1677635941455,-1500
1677635941455,-1500
1677635941455,-1500
1677635941455,-1500
1677635941455,-1500
1677635941455,-1500
1677635941455,-1478
1677635941457,52
1677635941457,52
1677635941459,52
1677635941459,52
1677635941459,52
1677635941459,52
1677635941459,52
1677635941469,-1500
1677635941471,-1500
1677635941471,-1500
1677635941471,-1500
1677635941471,-1500
1677635941471,-1500
1677635941471,-1500
1677635941472,153
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941475,-1500
1677635941476,52
1677635941476,52
1677635941476,52
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941479,-1500
1677635941480,52
1677635941480,52
1677635941482,-1500
1677635941482,-1500
1677635941482,-1500
1677635941482,-1500
1677635941482,52
1677635941486,-1500
1677635941486,-1500
1677635941486,-1500
1677635941486,-1500
1677635941486,-1500
1677635941486,-1500
1677635941486,-1500
1677635941486,-1500
1677635941486,-1500
1677635941486,-1500
1677635941486,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941487,-1500
1677635941489,52
1677635941489,52
1677635941489,52
1677635941492,-1500
1677635941492,-1500
1677635941492,-1500
1677635941492,-1500
1677635941492,-1500
1677635941492,-1500
1677635941492,-1500
1677635941492,-1500
1677635941492,-1500
1677635941492,-1500
1677635941492,-1500
1677635941492,-259
1677635941492,52
1677635941499,-1500
1677635941499,-1500
1677635941501,52
1677635941501,52
1677635941503,52
1677635941503,52
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941504,-1500
1677635941505,-1500
1677635941505,-1500
1677635941505,-1500
1677635941505,-1500
1677635941505,-1500
1677635941505,-1500
1677635941505,-1500
1677635941505,-1500
1677635941505,-1500
1677635941505,-1500
1677635941506,-1500
1677635941506,-1500
1677635941506,-1500
1677635941506,-1500
1677635941506,-1500
1677635941506,-1500
1677635941506,-1500
1677635941506,-1496
1677635941506,367
1677635941508,52
1677635941508,52
1677635941508,52
1677635941508,52
1677635941508,52
1677635941509,52
1677635941509,52
1677635941509,52
1677635941509,52
1677635941509,52
1677635941509,52
1677635941510,52
1677635941515,52
1677635941515,52
1677635941515,52
1677635941515,52
1677635941515,52
1677635941524,-1500
1677635941526,-1500
1677635941526,-1500
1677635941529,52
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941546,-1500
1677635941547,-1500
1677635941547,-1500
1677635941547,-1500
1677635941547,-587
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941553,52
1677635941596,52
1677635953177,91
