arrival_time,packet_size
1673703212380,-91
1673703212384,52
1673703212384,91
1673703212397,-201
1673703212402,1480
1673703212402,1480
1673703212404,1314
1673703212404,-52
1673703212405,1480
1673703212405,1480
1673703212407,1480
1673703212407,1229
1673703212408,-52
1673703212408,-52
1673703212409,1480
1673703212409,1480
1673703212411,-52
1673703212412,1480
1673703212412,1480
1673703212413,-52
1673703212414,1480
1673703212414,1480
1673703212417,-52
1673703212417,1480
1673703212417,1418
1673703212419,-52
1673703212465,-52
1673703216263,-180
1673703216270,1480
1673703216270,345
1673703216271,-200
1673703216271,-52
1673703216272,-52
1673703216314,52
1673703216374,1480
1673703216374,1480
1673703216375,1314
1673703216375,1480
1673703216376,992
1673703216376,-52
1673703216376,-52
1673703216376,-52
1673703216377,-52
1673703216378,-52
1673703216378,83
1673703216380,-52
1673703223747,-202
