arrival_time,packet_size
1675774950123,-1122
1675774950171,67
1675774950330,299
1675774950330,108
1675774950331,1244
1675774950331,1244
1675774950331,1244
1675774950331,1244
1675774950331,1244
1675774950331,1244
1675774950331,1244
1675774950331,1244
1675774950331,1244
1675774950331,1244
1675774950332,1244
1675774950332,1244
1675774950333,1244
1675774950333,1244
1675774950333,-73
1675774950335,1244
1675774950335,1244
1675774950335,1244
1675774950335,1244
1675774950336,1244
1675774950336,1244
1675774950336,1244
1675774950336,-68
1675774950337,-67
1675774950337,-67
1675774950338,1244
1675774950338,1244
1675774950338,1244
1675774950338,1244
1675774950340,-67
1675774950341,1244
1675774950341,1244
1675774950341,310
1675774950341,1244
1675774950341,1244
1675774950341,1244
1675774950342,-68
1675774950343,1244
1675774950343,1244
1675774950343,1244
1675774950344,-67
1675774950344,-67
1675774950344,1244
1675774950344,755
1675774950344,71
1675774950347,-68
1675774950349,-68
1675774950407,68
1675774950420,-75
1675774950420,-75
1675774950471,67
1675774953665,-801
1675774953726,297
1675774953726,103
1675774953727,78
1675774953727,1244
1675774953727,1244
1675774953727,829
1675774953728,-73
1675774953731,-68
1675774953738,68
1675774953801,68
1675774963454,-642
